Days Until Departure,Total Price,Airline,Aircraft,Departure Airport,Arrival Airport,Departure Time,Cabin
17,5355.0,AI,737,GOI,BOM,2025-11-24T20:10:00,ECONOMY
17,5490.0,AI,737,GOX,BOM,2025-11-24T22:05:00,ECONOMY
17,6090.0,AI,737,GOI,BOM,2025-11-24T13:45:00,ECONOMY
17,8417.0,AI,319,GOI,BOM,2025-11-24T07:05:00,ECONOMY
17,9190.0,AI,737,GOX,HYD,2025-11-24T23:20:00,ECONOMY
17,9190.0,AI,737,GOX,HYD,2025-11-24T23:20:00,ECONOMY
17,9190.0,AI,737,GOX,HYD,2025-11-24T20:20:00,ECONOMY
18,3722.0,AI,32N,GOI,BOM,2025-11-25T22:45:00,ECONOMY
18,4191.0,AI,737,GOX,BOM,2025-11-25T22:05:00,ECONOMY
18,4728.0,AI,321,GOI,BOM,2025-11-25T13:20:00,ECONOMY
18,4728.0,AI,32N,GOI,BOM,2025-11-25T15:25:00,ECONOMY
18,4728.0,AI,32N,GOI,BOM,2025-11-25T17:30:00,ECONOMY
18,4935.0,AI,737,GOI,BOM,2025-11-25T20:10:00,ECONOMY
18,4935.0,AI,737,GOI,BOM,2025-11-25T13:45:00,ECONOMY
18,5587.0,AI,319,GOI,BOM,2025-11-25T07:05:00,ECONOMY
18,8350.0,AI,737,GOX,HYD,2025-11-25T23:20:00,ECONOMY
18,8350.0,AI,737,GOX,HYD,2025-11-25T23:20:00,ECONOMY
19,3722.0,AI,32N,GOI,BOM,2025-11-26T22:45:00,ECONOMY
19,4191.0,AI,737,GOX,BOM,2025-11-26T22:05:00,ECONOMY
19,4679.0,AI,319,GOI,BOM,2025-11-26T07:05:00,ECONOMY
19,4728.0,AI,321,GOI,BOM,2025-11-26T13:20:00,ECONOMY
19,4728.0,AI,32N,GOI,BOM,2025-11-26T15:25:00,ECONOMY
19,4728.0,AI,32N,GOI,BOM,2025-11-26T17:30:00,ECONOMY
19,4935.0,AI,737,GOI,BOM,2025-11-26T20:10:00,ECONOMY
19,5355.0,AI,737,GOI,BOM,2025-11-26T13:45:00,ECONOMY
19,9254.0,SG,73H,GOX,BOM,2025-11-26T17:00:00,ECONOMY
19,9953.0,AI,320,GOI,BLR,2025-11-26T19:00:00,ECONOMY
20,3722.0,AI,32N,GOI,BOM,2025-11-27T22:45:00,ECONOMY
20,3891.0,AI,737,GOX,BOM,2025-11-27T22:05:00,ECONOMY
20,4679.0,AI,319,GOI,BOM,2025-11-27T07:05:00,ECONOMY
20,4728.0,AI,321,GOI,BOM,2025-11-27T13:20:00,ECONOMY
20,4728.0,AI,321,GOI,BOM,2025-11-27T15:25:00,ECONOMY
20,4935.0,AI,737,GOI,BOM,2025-11-27T20:10:00,ECONOMY
20,4935.0,AI,737,GOI,BOM,2025-11-27T13:45:00,ECONOMY
20,8295.0,AI,737,GOI,HYD,2025-11-27T13:15:00,ECONOMY
20,8350.0,AI,737,GOX,HYD,2025-11-27T20:20:00,ECONOMY
20,8350.0,AI,737,GOX,HYD,2025-11-27T20:20:00,ECONOMY
1,6735.0,AI,32N,BLR,DEL,2025-11-08T05:45:00,ECONOMY
1,6735.0,AI,32N,BLR,DEL,2025-11-08T22:00:00,ECONOMY
1,6735.0,AI,32N,BLR,DEL,2025-11-08T17:45:00,ECONOMY
1,6735.0,AI,788,BLR,DEL,2025-11-08T13:55:00,ECONOMY
1,6735.0,AI,32N,BLR,DEL,2025-11-08T16:00:00,ECONOMY
1,6735.0,AI,32N,BLR,DEL,2025-11-08T15:30:00,ECONOMY
1,6735.0,AI,32N,BLR,DEL,2025-11-08T16:00:00,ECONOMY
1,6735.0,AI,32N,BLR,DEL,2025-11-08T22:30:00,ECONOMY
1,6735.0,AI,32N,BLR,DEL,2025-11-08T22:00:00,ECONOMY
1,6735.0,AI,32N,BLR,DEL,2025-11-08T22:30:00,ECONOMY
2,6735.0,AI,32N,BLR,DEL,2025-11-09T22:30:00,ECONOMY
2,8707.0,AI,320,BLR,CCU,2025-11-09T07:30:00,ECONOMY
2,8707.0,AI,320,BLR,CCU,2025-11-09T04:15:00,ECONOMY
2,8707.0,AI,320,BLR,CCU,2025-11-09T21:55:00,ECONOMY
2,8707.0,AI,737,BLR,CCU,2025-11-09T19:05:00,ECONOMY
2,9228.0,AI,32N,BLR,DEL,2025-11-09T14:15:00,ECONOMY
2,9228.0,AI,32N,BLR,DEL,2025-11-09T22:00:00,ECONOMY
2,9228.0,AI,32N,BLR,DEL,2025-11-09T13:30:00,ECONOMY
2,9228.0,AI,32N,BLR,DEL,2025-11-09T20:35:00,ECONOMY
2,9228.0,AI,32N,BLR,DEL,2025-11-09T22:30:00,ECONOMY
3,4993.0,AI,320,BLR,CCU,2025-11-10T07:30:00,ECONOMY
3,4993.0,AI,320,BLR,CCU,2025-11-10T21:55:00,ECONOMY
3,5343.0,AI,737,BLR,HYD,2025-11-10T22:10:00,ECONOMY
3,5524.0,AI,737,BLR,HYD,2025-11-10T23:45:00,ECONOMY
3,5524.0,AI,320,BLR,JAI,2025-11-10T18:40:00,ECONOMY
3,5524.0,AI,321,BLR,JAI,2025-11-10T09:30:00,ECONOMY
3,6082.0,AI,737,BLR,CCU,2025-11-10T19:05:00,ECONOMY
3,6206.0,AI,321,BLR,HYD,2025-11-10T20:45:00,ECONOMY
3,6206.0,AI,320,BLR,BBI,2025-11-10T13:25:00,ECONOMY
3,6206.0,AI,737,BLR,BBI,2025-11-10T05:15:00,ECONOMY
4,4993.0,AI,320,BLR,CCU,2025-11-11T07:30:00,ECONOMY
4,4993.0,AI,737,BLR,CCU,2025-11-11T19:05:00,ECONOMY
4,4993.0,AI,320,BLR,CCU,2025-11-11T21:55:00,ECONOMY
4,5524.0,AI,737,BLR,HYD,2025-11-11T23:45:00,ECONOMY
4,5524.0,AI,737,BLR,HYD,2025-11-11T22:10:00,ECONOMY
4,5806.0,AI,320,BLR,JAI,2025-11-11T18:40:00,ECONOMY
4,6098.0,AI,320,BLR,GAU,2025-11-11T15:00:00,ECONOMY
4,6098.0,AI,320,BLR,GAU,2025-11-11T15:00:00,ECONOMY
4,6098.0,AI,737,BLR,GAU,2025-11-11T10:25:00,ECONOMY
4,6098.0,AI,737,BLR,GAU,2025-11-11T10:25:00,ECONOMY
5,5524.0,AI,320,BLR,JAI,2025-11-12T18:40:00,ECONOMY
5,5806.0,AI,320,BLR,BBI,2025-11-12T13:25:00,ECONOMY
5,6082.0,AI,320,BLR,CCU,2025-11-12T07:30:00,ECONOMY
5,6082.0,AI,320,BLR,CCU,2025-11-12T21:55:00,ECONOMY
5,6206.0,AI,320,BLR,HYD,2025-11-12T11:15:00,ECONOMY
5,6206.0,AI,737,BLR,HYD,2025-11-12T22:10:00,ECONOMY
5,6206.0,AI,737,BLR,BBI,2025-11-12T05:15:00,ECONOMY
5,6498.0,AI,320,BLR,GAU,2025-11-12T15:00:00,ECONOMY
5,6498.0,AI,320,BLR,GAU,2025-11-12T15:00:00,ECONOMY
5,6637.0,AI,321,BLR,JAI,2025-11-12T09:30:00,ECONOMY
6,5806.0,AI,320,BLR,BBI,2025-11-13T13:25:00,ECONOMY
6,5806.0,AI,737,BLR,BBI,2025-11-13T05:15:00,ECONOMY
6,5806.0,AI,321,BLR,JAI,2025-11-13T09:30:00,ECONOMY
6,6206.0,AI,320,BLR,HYD,2025-11-13T13:05:00,ECONOMY
6,6397.0,AI,320,BLR,CCU,2025-11-13T21:55:00,ECONOMY
6,6498.0,AI,320,BLR,GAU,2025-11-13T15:00:00,ECONOMY
6,6498.0,AI,320,BLR,GAU,2025-11-13T15:00:00,ECONOMY
6,6637.0,AI,320,BLR,JAI,2025-11-13T18:40:00,ECONOMY
6,6735.0,AI,32N,BLR,DEL,2025-11-13T13:30:00,ECONOMY
6,6735.0,AI,32N,BLR,DEL,2025-11-13T22:00:00,ECONOMY
7,6098.0,AI,737,BLR,GAU,2025-11-14T10:25:00,ECONOMY
7,6098.0,AI,737,BLR,GAU,2025-11-14T10:25:00,ECONOMY
7,6206.0,AI,320,BLR,BBI,2025-11-14T13:25:00,ECONOMY
7,6206.0,AI,737,BLR,BBI,2025-11-14T05:15:00,ECONOMY
7,6206.0,AI,320,BLR,JAI,2025-11-14T18:40:00,ECONOMY
7,6637.0,AI,321,BLR,JAI,2025-11-14T09:30:00,ECONOMY
7,6735.0,AI,32N,BLR,DEL,2025-11-14T05:45:00,ECONOMY
7,6735.0,AI,32N,BLR,DEL,2025-11-14T22:00:00,ECONOMY
7,6735.0,AI,32N,BLR,DEL,2025-11-14T17:45:00,ECONOMY
7,6735.0,AI,788,BLR,DEL,2025-11-14T13:55:00,ECONOMY
8,6735.0,AI,32N,BLR,DEL,2025-11-15T05:45:00,ECONOMY
8,6735.0,AI,32N,BLR,DEL,2025-11-15T22:00:00,ECONOMY
8,6735.0,AI,32N,BLR,DEL,2025-11-15T17:45:00,ECONOMY
8,6735.0,AI,788,BLR,DEL,2025-11-15T13:55:00,ECONOMY
8,6735.0,AI,32N,BLR,DEL,2025-11-15T16:00:00,ECONOMY
8,6735.0,AI,32N,BLR,DEL,2025-11-15T20:35:00,ECONOMY
8,6735.0,AI,32N,BLR,DEL,2025-11-15T15:30:00,ECONOMY
8,6735.0,AI,32N,BLR,DEL,2025-11-15T07:00:00,ECONOMY
8,6735.0,AI,32N,BLR,DEL,2025-11-15T16:00:00,ECONOMY
8,6735.0,AI,32N,BLR,DEL,2025-11-15T22:00:00,ECONOMY
9,6735.0,AI,32N,BLR,DEL,2025-11-16T22:00:00,ECONOMY
9,8707.0,AI,320,BLR,CCU,2025-11-16T07:30:00,ECONOMY
9,8707.0,AI,320,BLR,CCU,2025-11-16T04:15:00,ECONOMY
9,8707.0,AI,320,BLR,CCU,2025-11-16T21:55:00,ECONOMY
9,8707.0,AI,737,BLR,CCU,2025-11-16T19:05:00,ECONOMY
9,9228.0,AI,32N,BLR,DEL,2025-11-16T22:00:00,ECONOMY
9,9228.0,AI,32N,BLR,DEL,2025-11-16T20:35:00,ECONOMY
9,9228.0,AI,32N,BLR,DEL,2025-11-16T07:00:00,ECONOMY
9,10133.0,AI,320,BLR,BBI,2025-11-16T13:25:00,ECONOMY
9,10365.0,AI,737,BLR,HYD,2025-11-16T22:10:00,ECONOMY
10,4993.0,AI,320,BLR,CCU,2025-11-17T07:30:00,ECONOMY
10,4993.0,AI,320,BLR,CCU,2025-11-17T21:55:00,ECONOMY
10,5806.0,AI,320,BLR,JAI,2025-11-17T18:40:00,ECONOMY
10,6082.0,AI,737,BLR,CCU,2025-11-17T19:05:00,ECONOMY
10,6098.0,AI,320,BLR,GAU,2025-11-17T15:00:00,ECONOMY
10,6098.0,AI,320,BLR,GAU,2025-11-17T15:00:00,ECONOMY
10,6098.0,AI,737,BLR,GAU,2025-11-17T10:25:00,ECONOMY
10,6098.0,AI,737,BLR,GAU,2025-11-17T10:25:00,ECONOMY
10,6206.0,AI,321,BLR,HYD,2025-11-17T20:45:00,ECONOMY
10,6206.0,AI,320,BLR,BBI,2025-11-17T13:25:00,ECONOMY
11,4993.0,AI,320,BLR,CCU,2025-11-18T07:30:00,ECONOMY
11,4993.0,AI,320,BLR,CCU,2025-11-18T21:55:00,ECONOMY
11,5806.0,AI,320,BLR,JAI,2025-11-18T18:40:00,ECONOMY
11,6082.0,AI,737,BLR,CCU,2025-11-18T19:05:00,ECONOMY
11,6098.0,AI,737,BLR,GAU,2025-11-18T10:25:00,ECONOMY
11,6098.0,AI,737,BLR,GAU,2025-11-18T10:25:00,ECONOMY
11,6206.0,AI,321,BLR,JAI,2025-11-18T09:30:00,ECONOMY
11,6498.0,AI,320,BLR,GAU,2025-11-18T15:00:00,ECONOMY
11,6498.0,AI,320,BLR,GAU,2025-11-18T15:00:00,ECONOMY
11,6735.0,AI,32N,BLR,DEL,2025-11-18T05:45:00,ECONOMY
12,4993.0,AI,320,BLR,CCU,2025-11-19T07:30:00,ECONOMY
12,5524.0,AI,320,BLR,JAI,2025-11-19T18:40:00,ECONOMY
12,6082.0,AI,320,BLR,CCU,2025-11-19T21:55:00,ECONOMY
12,6098.0,AI,320,BLR,GAU,2025-11-19T15:00:00,ECONOMY
12,6098.0,AI,320,BLR,GAU,2025-11-19T15:00:00,ECONOMY
12,6206.0,AI,320,BLR,BBI,2025-11-19T13:25:00,ECONOMY
12,6206.0,AI,737,BLR,BBI,2025-11-19T05:15:00,ECONOMY
12,6206.0,AI,320,BLR,HYD,2025-11-19T11:15:00,ECONOMY
12,6735.0,AI,32N,BLR,DEL,2025-11-19T05:45:00,ECONOMY
12,6735.0,AI,32N,BLR,DEL,2025-11-19T22:00:00,ECONOMY
13,6098.0,AI,737,BLR,GAU,2025-11-20T10:25:00,ECONOMY
13,6098.0,AI,320,BLR,GAU,2025-11-20T15:00:00,ECONOMY
13,6098.0,AI,320,BLR,GAU,2025-11-20T15:00:00,ECONOMY
13,6098.0,AI,737,BLR,GAU,2025-11-20T10:25:00,ECONOMY
13,6206.0,AI,320,BLR,HYD,2025-11-20T13:05:00,ECONOMY
13,6206.0,AI,320,BLR,BBI,2025-11-20T13:25:00,ECONOMY
13,6206.0,AI,737,BLR,BBI,2025-11-20T05:15:00,ECONOMY
13,6206.0,AI,320,BLR,JAI,2025-11-20T18:40:00,ECONOMY
13,6397.0,AI,320,BLR,CCU,2025-11-20T21:55:00,ECONOMY
13,6735.0,AI,32N,BLR,DEL,2025-11-20T05:45:00,ECONOMY
14,6098.0,AI,320,BLR,GAU,2025-11-21T15:00:00,ECONOMY
14,6098.0,AI,320,BLR,GAU,2025-11-21T15:00:00,ECONOMY
14,6098.0,AI,737,BLR,GAU,2025-11-21T10:25:00,ECONOMY
14,6098.0,AI,737,BLR,GAU,2025-11-21T10:25:00,ECONOMY
14,6206.0,AI,320,BLR,BBI,2025-11-21T13:25:00,ECONOMY
14,6206.0,AI,737,BLR,BBI,2025-11-21T05:15:00,ECONOMY
14,6364.0,AI,320,BLR,PAT,2025-11-21T15:55:00,ECONOMY
14,6735.0,AI,32N,BLR,DEL,2025-11-21T05:45:00,ECONOMY
14,6735.0,AI,32N,BLR,DEL,2025-11-21T11:50:00,ECONOMY
14,6735.0,AI,32N,BLR,DEL,2025-11-21T13:30:00,ECONOMY
15,6735.0,AI,32N,BLR,DEL,2025-11-22T05:45:00,ECONOMY
15,6735.0,AI,32N,BLR,DEL,2025-11-22T22:00:00,ECONOMY
15,6735.0,AI,32N,BLR,DEL,2025-11-22T17:45:00,ECONOMY
15,6735.0,AI,788,BLR,DEL,2025-11-22T13:55:00,ECONOMY
15,6735.0,AI,32N,BLR,DEL,2025-11-22T08:00:00,ECONOMY
15,6735.0,AI,32N,BLR,DEL,2025-11-22T16:00:00,ECONOMY
15,6735.0,AI,32N,BLR,DEL,2025-11-22T20:35:00,ECONOMY
15,6735.0,AI,32N,BLR,DEL,2025-11-22T15:30:00,ECONOMY
15,6735.0,AI,32N,BLR,DEL,2025-11-22T07:00:00,ECONOMY
15,6735.0,AI,32N,BLR,DEL,2025-11-22T16:00:00,ECONOMY
16,6735.0,AI,32N,BLR,DEL,2025-11-23T11:50:00,ECONOMY
16,6735.0,AI,32N,BLR,DEL,2025-11-23T22:00:00,ECONOMY
16,7329.0,AI,32N,BLR,DEL,2025-11-23T11:50:00,ECONOMY
16,8707.0,AI,320,BLR,CCU,2025-11-23T07:30:00,ECONOMY
16,8707.0,AI,320,BLR,CCU,2025-11-23T04:15:00,ECONOMY
16,8707.0,AI,737,BLR,CCU,2025-11-23T19:05:00,ECONOMY
16,8707.0,AI,320,BLR,CCU,2025-11-23T21:55:00,ECONOMY
16,10039.0,AI,737,BLR,HYD,2025-11-23T23:45:00,ECONOMY
16,10039.0,AI,737,BLR,HYD,2025-11-23T22:10:00,ECONOMY
16,10133.0,AI,320,BLR,BBI,2025-11-23T13:25:00,ECONOMY
17,4993.0,AI,320,BLR,CCU,2025-11-24T07:30:00,ECONOMY
17,4993.0,AI,320,BLR,CCU,2025-11-24T21:55:00,ECONOMY
17,5942.0,AI,737,BLR,HYD,2025-11-24T22:10:00,ECONOMY
17,6082.0,AI,737,BLR,CCU,2025-11-24T19:05:00,ECONOMY
17,6241.0,AI,320,BLR,JAI,2025-11-24T18:40:00,ECONOMY
17,6533.0,AI,320,BLR,GAU,2025-11-24T15:00:00,ECONOMY
17,6533.0,AI,320,BLR,GAU,2025-11-24T15:00:00,ECONOMY
17,6533.0,AI,737,BLR,GAU,2025-11-24T10:25:00,ECONOMY
17,6533.0,AI,737,BLR,GAU,2025-11-24T10:25:00,ECONOMY
17,6663.0,AI,320,BLR,BBI,2025-11-24T13:25:00,ECONOMY
18,6082.0,AI,320,BLR,CCU,2025-11-25T07:30:00,ECONOMY
18,6082.0,AI,320,BLR,CCU,2025-11-25T21:55:00,ECONOMY
18,6082.0,AI,737,BLR,CCU,2025-11-25T19:05:00,ECONOMY
18,6241.0,AI,320,BLR,JAI,2025-11-25T18:40:00,ECONOMY
18,6241.0,AI,321,BLR,JAI,2025-11-25T09:30:00,ECONOMY
18,6533.0,AI,320,BLR,GAU,2025-11-25T15:00:00,ECONOMY
18,6533.0,AI,320,BLR,GAU,2025-11-25T15:00:00,ECONOMY
18,6533.0,AI,737,BLR,GAU,2025-11-25T10:25:00,ECONOMY
18,6533.0,AI,737,BLR,GAU,2025-11-25T10:25:00,ECONOMY
18,6663.0,AI,320,BLR,BBI,2025-11-25T13:25:00,ECONOMY
19,6082.0,AI,320,BLR,CCU,2025-11-26T07:30:00,ECONOMY
19,6082.0,AI,320,BLR,CCU,2025-11-26T21:55:00,ECONOMY
19,6241.0,AI,320,BLR,BBI,2025-11-26T13:25:00,ECONOMY
19,6241.0,AI,737,BLR,BBI,2025-11-26T05:15:00,ECONOMY
19,6241.0,AI,320,BLR,JAI,2025-11-26T18:40:00,ECONOMY
19,6533.0,AI,320,BLR,GAU,2025-11-26T15:00:00,ECONOMY
19,6533.0,AI,320,BLR,GAU,2025-11-26T15:00:00,ECONOMY
19,6735.0,AI,32N,BLR,DEL,2025-11-26T05:45:00,ECONOMY
19,6735.0,AI,32N,BLR,DEL,2025-11-26T11:50:00,ECONOMY
19,6735.0,AI,32N,BLR,DEL,2025-11-26T13:30:00,ECONOMY
20,6533.0,AI,737,BLR,GAU,2025-11-27T10:25:00,ECONOMY
20,6533.0,AI,320,BLR,GAU,2025-11-27T15:00:00,ECONOMY
20,6533.0,AI,320,BLR,GAU,2025-11-27T15:00:00,ECONOMY
20,6533.0,AI,737,BLR,GAU,2025-11-27T10:25:00,ECONOMY
20,6663.0,AI,320,BLR,HYD,2025-11-27T13:05:00,ECONOMY
20,6663.0,AI,320,BLR,BBI,2025-11-27T13:25:00,ECONOMY
20,6663.0,AI,737,BLR,BBI,2025-11-27T05:15:00,ECONOMY
20,6735.0,AI,32N,BLR,DEL,2025-11-27T05:45:00,ECONOMY
20,6735.0,AI,32N,BLR,DEL,2025-11-27T13:30:00,ECONOMY
20,6735.0,AI,32N,BLR,DEL,2025-11-27T22:00:00,ECONOMY
1,6434.0,AI,320,CCU,BLR,2025-11-08T07:50:00,ECONOMY
1,6434.0,AI,737,CCU,BLR,2025-11-08T22:50:00,ECONOMY
1,6434.0,AI,320,CCU,BLR,2025-11-08T18:30:00,ECONOMY
1,6854.0,AI,320,CCU,BLR,2025-11-08T15:15:00,ECONOMY
1,10654.0,AI,320,CCU,BBI,2025-11-08T14:25:00,ECONOMY
1,10948.0,SG,73H,CCU,BLR,2025-11-08T07:55:00,ECONOMY
1,11343.0,AI,32N,CCU,BOM,2025-11-08T17:30:00,ECONOMY
1,11343.0,AI,32N,CCU,BOM,2025-11-08T15:10:00,ECONOMY
1,11343.0,AI,32N,CCU,BOM,2025-11-08T10:10:00,ECONOMY
1,11343.0,AI,32N,CCU,BOM,2025-11-08T20:55:00,ECONOMY
2,6434.0,AI,320,CCU,BLR,2025-11-09T07:50:00,ECONOMY
2,6434.0,AI,737,CCU,BLR,2025-11-09T22:50:00,ECONOMY
2,8114.0,AI,737,CCU,BLR,2025-11-09T15:40:00,ECONOMY
2,8744.0,AI,320,CCU,BLR,2025-11-09T18:30:00,ECONOMY
2,10424.0,AI,320,CCU,BLR,2025-11-09T15:15:00,ECONOMY
2,10549.0,AI,320,CCU,BBI,2025-11-09T11:25:00,ECONOMY
2,10948.0,SG,73H,CCU,BLR,2025-11-09T07:55:00,ECONOMY
2,11343.0,AI,32N,CCU,BOM,2025-11-09T17:30:00,ECONOMY
2,11343.0,AI,32N,CCU,BOM,2025-11-09T22:15:00,ECONOMY
2,11343.0,AI,32N,CCU,BOM,2025-11-09T15:10:00,ECONOMY
3,5422.0,AI,737,CCU,HYD,2025-11-10T19:40:00,ECONOMY
3,5890.0,AI,737,CCU,JAI,2025-11-10T05:35:00,ECONOMY
3,5890.0,AI,737,CCU,JAI,2025-11-10T05:35:00,ECONOMY
3,6182.0,AI,737,CCU,GAU,2025-11-10T13:20:00,ECONOMY
3,6295.0,AI,320,CCU,BBI,2025-11-10T11:25:00,ECONOMY
3,6295.0,AI,737,CCU,HYD,2025-11-10T08:20:00,ECONOMY
3,6295.0,AI,320,CCU,BBI,2025-11-10T11:25:00,ECONOMY
3,6434.0,AI,320,CCU,BLR,2025-11-10T15:15:00,ECONOMY
3,6854.0,AI,737,CCU,BLR,2025-11-10T15:40:00,ECONOMY
3,6854.0,AI,320,CCU,BLR,2025-11-10T07:50:00,ECONOMY
4,5359.0,AI,320,CCU,BLR,2025-11-11T07:50:00,ECONOMY
4,5890.0,AI,737,CCU,JAI,2025-11-11T05:35:00,ECONOMY
4,5909.0,AI,320,CCU,BLR,2025-11-11T15:15:00,ECONOMY
4,6295.0,AI,320,CCU,BBI,2025-11-11T11:25:00,ECONOMY
4,6295.0,AI,320,CCU,BBI,2025-11-11T11:25:00,ECONOMY
4,6434.0,AI,737,CCU,BLR,2025-11-11T15:40:00,ECONOMY
4,6434.0,AI,737,CCU,BLR,2025-11-11T11:55:00,ECONOMY
4,6434.0,AI,737,CCU,BLR,2025-11-11T22:50:00,ECONOMY
4,7664.0,AI,320,CCU,IXZ,2025-11-11T05:30:00,ECONOMY
4,8744.0,AI,320,CCU,BLR,2025-11-11T18:30:00,ECONOMY
5,5359.0,AI,320,CCU,BLR,2025-11-12T07:50:00,ECONOMY
5,5890.0,AI,737,CCU,JAI,2025-11-12T05:35:00,ECONOMY
5,5890.0,AI,737,CCU,JAI,2025-11-12T05:35:00,ECONOMY
5,6295.0,AI,320,CCU,BBI,2025-11-12T11:25:00,ECONOMY
5,6295.0,AI,320,CCU,BBI,2025-11-12T11:25:00,ECONOMY
5,6434.0,AI,320,CCU,BLR,2025-11-12T15:15:00,ECONOMY
5,6434.0,AI,320,CCU,BLR,2025-11-12T18:30:00,ECONOMY
5,6434.0,AI,737,CCU,BLR,2025-11-12T22:50:00,ECONOMY
5,6854.0,AI,737,CCU,BLR,2025-11-12T15:40:00,ECONOMY
5,8341.0,AI,737,CCU,PAT,2025-11-12T10:15:00,ECONOMY
6,5359.0,AI,320,CCU,BLR,2025-11-13T07:50:00,ECONOMY
6,5359.0,AI,320,CCU,BLR,2025-11-13T18:30:00,ECONOMY
6,5606.0,AI,737,CCU,HYD,2025-11-13T20:40:00,ECONOMY
6,5890.0,AI,320,CCU,BBI,2025-11-13T11:25:00,ECONOMY
6,5890.0,AI,320,CCU,BBI,2025-11-13T11:25:00,ECONOMY
6,5890.0,AI,737,CCU,JAI,2025-11-13T05:35:00,ECONOMY
6,5890.0,AI,737,CCU,JAI,2025-11-13T05:35:00,ECONOMY
6,6434.0,AI,320,CCU,BLR,2025-11-13T15:15:00,ECONOMY
6,6434.0,AI,737,CCU,BLR,2025-11-13T22:50:00,ECONOMY
6,7316.0,AI,737,CCU,PAT,2025-11-13T10:15:00,ECONOMY
7,5890.0,AI,320,CCU,BBI,2025-11-14T11:25:00,ECONOMY
7,5890.0,AI,320,CCU,BBI,2025-11-14T11:25:00,ECONOMY
7,6434.0,AI,320,CCU,BLR,2025-11-14T07:50:00,ECONOMY
7,6434.0,AI,737,CCU,BLR,2025-11-14T22:50:00,ECONOMY
7,6434.0,AI,320,CCU,BLR,2025-11-14T15:15:00,ECONOMY
7,6854.0,AI,737,CCU,BLR,2025-11-14T15:40:00,ECONOMY
7,6854.0,AI,320,CCU,BLR,2025-11-14T18:30:00,ECONOMY
7,7316.0,AI,737,CCU,PAT,2025-11-14T10:15:00,ECONOMY
7,7320.0,AI,737,CCU,JAI,2025-11-14T05:35:00,ECONOMY
7,7320.0,AI,737,CCU,JAI,2025-11-14T05:35:00,ECONOMY
8,6854.0,AI,320,CCU,BLR,2025-11-15T07:50:00,ECONOMY
8,6854.0,AI,737,CCU,BLR,2025-11-15T22:50:00,ECONOMY
8,8744.0,AI,737,CCU,BLR,2025-11-15T15:40:00,ECONOMY
8,8744.0,AI,320,CCU,BLR,2025-11-15T18:30:00,ECONOMY
8,8744.0,AI,320,CCU,BLR,2025-11-15T15:15:00,ECONOMY
8,10234.0,AI,320,CCU,BBI,2025-11-15T14:25:00,ECONOMY
8,10654.0,AI,320,CCU,BBI,2025-11-15T14:25:00,ECONOMY
8,10948.0,SG,73H,CCU,BLR,2025-11-15T07:55:00,ECONOMY
8,11343.0,AI,32N,CCU,BOM,2025-11-15T17:30:00,ECONOMY
8,11343.0,AI,32N,CCU,BOM,2025-11-15T15:10:00,ECONOMY
9,6434.0,AI,737,CCU,BLR,2025-11-16T22:50:00,ECONOMY
9,6854.0,AI,320,CCU,BLR,2025-11-16T15:15:00,ECONOMY
9,7379.0,AI,320,CCU,BLR,2025-11-16T07:50:00,ECONOMY
9,7694.0,AI,737,CCU,BLR,2025-11-16T15:40:00,ECONOMY
9,10948.0,SG,73H,CCU,BLR,2025-11-16T07:55:00,ECONOMY
9,10969.0,AI,320,CCU,BBI,2025-11-16T11:25:00,ECONOMY
9,11389.0,AI,320,CCU,BBI,2025-11-16T11:25:00,ECONOMY
9,11941.0,AI,737,CCU,GAU,2025-11-16T13:20:00,ECONOMY
9,12753.0,AI,320,CCU,BLR,2025-11-16T18:30:00,ECONOMY
9,13412.0,AI,737,CCU,VNS,2025-11-16T13:50:00,ECONOMY
10,5422.0,AI,737,CCU,HYD,2025-11-17T19:40:00,ECONOMY
10,5890.0,AI,737,CCU,JAI,2025-11-17T05:35:00,ECONOMY
10,5890.0,AI,737,CCU,JAI,2025-11-17T05:35:00,ECONOMY
10,6295.0,AI,320,CCU,BBI,2025-11-17T11:25:00,ECONOMY
10,6295.0,AI,320,CCU,BBI,2025-11-17T11:25:00,ECONOMY
10,6434.0,AI,320,CCU,BLR,2025-11-17T15:15:00,ECONOMY
10,6730.0,AI,737,CCU,HYD,2025-11-17T08:20:00,ECONOMY
10,6854.0,AI,737,CCU,BLR,2025-11-17T15:40:00,ECONOMY
10,6854.0,AI,320,CCU,BLR,2025-11-17T07:50:00,ECONOMY
10,6854.0,AI,737,CCU,BLR,2025-11-17T22:50:00,ECONOMY
11,5359.0,AI,320,CCU,BLR,2025-11-18T07:50:00,ECONOMY
11,5422.0,AI,737,CCU,HYD,2025-11-18T20:40:00,ECONOMY
11,5422.0,AI,737,CCU,HYD,2025-11-18T19:40:00,ECONOMY
11,5594.0,AI,320,CCU,BLR,2025-11-18T15:15:00,ECONOMY
11,5890.0,AI,737,CCU,JAI,2025-11-18T05:35:00,ECONOMY
11,5890.0,AI,737,CCU,JAI,2025-11-18T05:35:00,ECONOMY
11,6295.0,AI,320,CCU,BBI,2025-11-18T11:25:00,ECONOMY
11,6295.0,AI,320,CCU,BBI,2025-11-18T11:25:00,ECONOMY
11,6434.0,AI,737,CCU,BLR,2025-11-18T15:40:00,ECONOMY
